f_number;thm_prm;feature;importance
3110;thm;=(k2_xboole_0(k2_xboole_0(A,A),A),k2_xboole_0(A,k2_xboole_0(A,A)));56
7044;thm;k3_zfmisc_1-k2_tarski;55
11264;prm;=(k4_lattices(A,A,A),k4_lattices(A,A,A));55
7237;thm;k2_tops_2(u1_struct_0(A),u1_struct_0(A),k2_tops_2(u1_struct_0(A),u1_struct_0(A),A));55
13640;prm;r2_hidden(k4_tarski(A,A),u1_orders_2(A));55
11908;prm;k1_lattice3;55
11729;prm;m1_subset_1-k2_tmap_1;55
13433;prm;k3_yellow_0;55
14917;prm;k10_relat_1-k3_xboole_0;54
14885;prm;a_2_1_orders_2-V;54
11521;prm;=(k2_relat_1(A),k1_tarski(A));54
6513;thm;=-k3_waybel_0;54
18030;prm;=(A,k13_lattice3(A,A,A));54
612;thm;=(k4_xboole_0(k2_xboole_0(A,A),k3_xboole_0(A,A)),k2_xboole_0(k4_xboole_0(A,A),k4_xboole_0(A,A)));54
2373;thm;r1_setfam_1-k3_setfam_1;54
10737;prm;v6_relat_2(A);54
10321;prm;=(k3_zfmisc_1(k2_tarski(A,A),k1_tarski(A),k1_tarski(A)),k2_tarski(k3_mcart_1(A,A,A),k3_mcart_1(A,A,A)));53
11485;prm;r1_tarski-k6_subset_1;53
18526;prm;=(k9_subset_1(A,A,A),k9_subset_1(A,A,A));53
14826;prm;r1_funct_2(A,A,A,A,A,A);53
11726;prm;v10_lattices(k7_filter_1(A,A));53
2393;thm;r1_tarski(k5_relat_1(k6_relat_1(A),A),A);53
8128;thm;r1_tarski(k10_relat_1(A,A),k1_relat_1(A));53
4894;thm;=(k3_enumset1(A,A,A,A,A),k2_enumset1(A,A,A,A));53
12603;prm;r1_wellord1;53
12822;prm;k3_xboole_0(k7_relat_1(A,A),k7_relat_1(A,A));52
14141;prm;=(k1_lattices(A,k2_lattices(A,A,A),A),A);52
1710;thm;v2_pre_topc-g1_pre_topc;52
10825;prm;v1_zfmisc_1(u1_struct_0(A));52
16150;prm;=(k4_tarski(A,A),A);52
5922;thm;r2_hidden(A,k3_xboole_0(k2_zfmisc_1(A,A),k2_zfmisc_1(A,A)));52
7716;thm;=(k2_struct_0(A),A);52
10501;prm;k1_lattices(A,A,k1_lattices(A,A,A));51
14457;prm;k4_xboole_0(k1_xboole_0,A);51
12171;prm;r2_hidden-k10_yellow_6;51
17713;prm;k2_xboole_0(k2_tarski(A,A),k1_enumset1(A,A,A));51
11951;prm;v2_pre_topc-g1_pre_topc;51
10687;prm;r1_tarski(k7_setfam_1(A,A),k7_setfam_1(A,A));51
14082;prm;k3_zfmisc_1-k1_tarski;51
16678;prm;=(A,k3_enumset1(A,A,A,A,A));51
15808;prm;=(k7_setfam_1(A,A),k1_xboole_0);51
5049;thm;k3_tarski(k1_xboole_0);51
2705;thm;=(k2_pre_topc(A,k7_subset_1(u1_struct_0(A),k2_struct_0(A),A)),k7_subset_1(u1_struct_0(A),k2_struct_0(A),A));51
4018;thm;r1_tarski-u1_pre_topc;51
3792;thm;=(k6_enumset1(A,A,A,A,A,A,A,A),k2_xboole_0(k4_enumset1(A,A,A,A,A,A),k2_tarski(A,A)));51
963;thm;v3_yellow_6(A,A);50
17221;prm;=(A,k12_lattice3(A,A,A));50
13211;prm;k2_pre_topc(A,k1_tops_1(A,A));50
2125;thm;r1_waybel_0-u1_struct_0;50
14308;prm;=(A,k6_domain_1(A,A));50
10130;thm;k2_xboole_0(A,k2_xboole_0(A,A));49
1639;thm;k1_relat_1-k2_zfmisc_1;49
11028;prm;m1_subset_1-k7_lattices;49
511;thm;k1_tops_2-V;49
10334;prm;k1_orders_1-u1_struct_0;49
17602;prm;r1_tarski(k1_tarski(A),k2_tarski(A,A));49
11458;prm;k5_setfam_1-u1_struct_0;49
18592;prm;=-k12_lattice3;49
4320;thm;k4_partfun1;49
485;thm;=(k1_relat_1(k1_xboole_0),k1_xboole_0);49
9753;thm;=(k6_enumset1(A,A,A,A,A,A,A,A),k2_enumset1(A,A,A,A));49
10002;thm;=(k1_enumset1(A,A,A),k2_tarski(A,A));49
8540;thm;r2_hidden(A,k3_xboole_0(k1_relat_1(A),A));49
17952;prm;r2_hidden-k9_relat_1;49
5374;thm;=(k2_relat_1(A),k1_tarski(k1_funct_1(A,A)));49
18182;prm;r1_tarski(k1_tops_1(A,A),k1_tops_1(A,A));49
16956;prm;=(k3_funct_2(A,A,A,A),A);48
22;thm;r1_tarski(k7_relset_1(k1_tarski(A),A,A,A),k1_tarski(k1_funct_1(A,A)));48
7283;thm;k4_yellow_0-V;48
12062;prm;r2_relset_1-k1_partfun1;48
5194;thm;r1_orders_2(A,k3_yellow_0(A),A);48
3663;thm;=(k4_xboole_0(A,k4_xboole_0(A,A)),k2_xboole_0(k4_xboole_0(A,A),k3_xboole_0(A,A)));48
15346;prm;k2_yellow19;48
15015;prm;r1_xboole_0(k1_tarski(A),k1_tarski(A));48
12008;prm;r1_xboole_0-k1_relat_1;48
12698;prm;m1_subset_1(A,k1_zfmisc_1(k2_zfmisc_1(k2_zfmisc_1(A,A),A)));47
11759;prm;k3_relset_1-V;47
12015;prm;=(k6_enumset1(A,A,A,A,A,A,A,A),k2_xboole_0(k2_tarski(A,A),k4_enumset1(A,A,A,A,A,A)));47
12053;prm;r1_xboole_0-k3_xboole_0;47
17358;prm;k7_relat_1-k1_xboole_0;47
15639;prm;r2_hidden-k2_relset_1;47
314;thm;r2_xboole_0(A,k1_xboole_0);47
8669;thm;r1_tarski(k9_relat_1(k8_relat_1(A,A),A),k9_relat_1(A,A));47
1155;thm;v3_relat_1(A);47
12206;prm;=(k6_domain_1(A,A),k1_tarski(A));47
7099;thm;=-k6_mcart_1;47
5664;thm;k4_tarski(k4_tarski(A,A),A);47
15068;prm;r2_hidden(k1_funct_1(A,A),k2_relat_1(A));46
16296;prm;k1_zfmisc_1(u1_struct_0(g1_pre_topc(u1_struct_0(A),u1_pre_topc(A))));46
13178;prm;=-k1_wellord1;46
1351;thm;k3_relset_1;46
13394;prm;=(k6_subset_1(A,A),k4_xboole_0(A,A));46
508;thm;v5_ordinal1-V;46
14256;prm;=(k9_relat_1(A,A),k9_relat_1(A,A));46
16246;prm;=(k3_xboole_0(A,k4_xboole_0(A,A)),k4_xboole_0(k3_xboole_0(A,A),k3_xboole_0(A,A)));46
5172;thm;=-k15_lattice3;46
17684;prm;=(k4_xboole_0(k2_xboole_0(A,A),A),k2_xboole_0(k4_xboole_0(A,A),k4_xboole_0(A,A)));46
3629;thm;r2_hidden(A,k1_relat_1(k7_relat_1(A,A)));46
5997;thm;r1_tarski(k5_relat_1(A,k8_relat_1(A,A)),k5_relat_1(A,A));46
8871;thm;=(k1_relat_1(k5_relat_1(A,A)),k1_relat_1(A));46
7420;thm;k4_xboole_0(A,k4_xboole_0(A,A));46
10973;prm;v3_pre_topc-k1_tops_1;46
12948;prm;=(k4_mcart_1(A,A,A,A),k4_tarski(k4_tarski(k4_tarski(A,A),A),A));45
2554;thm;r6_binop_1-k2_zfmisc_1;45
13628;prm;=(k3_lattices(A,A,k4_lattices(A,A,A)),k4_lattices(A,k3_lattices(A,A,A),k3_lattices(A,A,A)));45
465;thm;v3_yellow_0;45
6351;thm;r1_xboole_0-k2_tops_1;45
11516;prm;k7_relat_1-k1_relat_1;45
14015;prm;=(k1_relat_1(k2_xboole_0(A,A)),k2_xboole_0(k1_relat_1(A),k1_relat_1(A)));45
13158;prm;v2_pre_topc(k6_tmap_1(A,A));45
12544;prm;k8_setfam_1(A,A);45
2562;thm;k2_wellord1(A,k3_relat_1(A));45
18794;prm;m1_subset_1(k7_subset_1(A,A,A),k1_zfmisc_1(A));45
1934;thm;k1_orders_2(A,k1_struct_0(A));45
5855;thm;r2_hidden(A,k3_subset_1(A,A));45
15330;prm;=(k7_enumset1(A,A,A,A,A,A,A,A,A),k2_xboole_0(k2_enumset1(A,A,A,A),k3_enumset1(A,A,A,A,A)));44
10947;prm;k7_relset_1(A,A,A,k8_relset_1(A,A,A,A));44
2344;thm;k2_xboole_0(k3_enumset1(A,A,A,A,A),k2_tarski(A,A));44
7744;thm;=(k6_enumset1(A,A,A,A,A,A,A,A),k3_enumset1(A,A,A,A,A));44
17708;prm;k2_relat_1(k2_funct_1(A));44
1387;thm;=(k2_tops_1(A,A),k7_subset_1(u1_struct_0(A),k2_pre_topc(A,A),A));44
10563;prm;k1_tex_2;44
14354;prm;=(k1_tarski(A),k2_tarski(A,A));44
17821;prm;k2_yellow_1-u1_pre_topc;43
18796;prm;=(k13_lattice3(A,A,A),k13_lattice3(A,A,A));43
11128;prm;k5_lattice3(A,A);43
1667;thm;k1_lattice3;43
10169;thm;=(k2_relat_1(A),k1_relat_1(A));43
3468;thm;r2_hidden(k4_tarski(A,A),k5_relat_1(k6_relat_1(A),A));43
11428;prm;r2_hidden(k3_subset_1(A,A),A);43
10896;prm;k2_xboole_0(k2_enumset1(A,A,A,A),k1_tarski(A));43
1310;thm;k2_xboole_0(k2_enumset1(A,A,A,A),k1_enumset1(A,A,A));43
6643;thm;=(k5_enumset1(A,A,A,A,A,A,A),k2_tarski(A,A));43
13899;prm;=(k2_tmap_1(A,A,A,A),k2_partfun1(u1_struct_0(A),u1_struct_0(A),A,u1_struct_0(A)));43
16028;prm;=(k1_setfam_1(A),k1_xboole_0);42
15997;prm;=(k7_relat_1(A,A),k3_xboole_0(A,k2_zfmisc_1(A,k2_relat_1(A))));42
20243;prm;=(k1_enumset1(A,A,A),k2_tarski(A,A));42
1023;thm;=(k4_lattices(A,A,A),k4_lattices(A,A,A));42
18212;prm;r2_hidden-k3_xboole_0;42
4329;thm;=(k2_relat_1(k8_relat_1(A,A)),A);42
8457;thm;=(u1_struct_0(k1_pre_topc(A,A)),A);42
11637;prm;=(k2_zfmisc_1(A,k2_xboole_0(A,A)),k2_xboole_0(k2_zfmisc_1(A,A),k2_zfmisc_1(A,A)));42
19989;prm;=(k1_tsep_1(A,A,A),k1_tsep_1(A,A,A));42
12489;prm;m1_subset_1(k3_funct_2(A,A,A,A),A);41
3450;thm;k2_xboole_0-k5_xboole_0;41
13954;prm;=(A,k2_lattices(A,A,A));41
3512;thm;r1_tarski(k1_wellord2(A),k2_zfmisc_1(A,A));41
15380;prm;=(k4_xboole_0(A,k2_xboole_0(A,A)),k1_xboole_0);41
16170;prm;=(k3_zfmisc_1(A,A,A),k1_xboole_0);41
10609;prm;k4_tarski(k3_mcart_1(A,A,A),A);41
7563;thm;k2_xboole_0(k2_tarski(A,A),k5_enumset1(A,A,A,A,A,A,A));41
19115;prm;k1_zfmisc_1(u1_struct_0(k1_pre_topc(A,A)));41
15135;prm;=(k3_enumset1(A,A,A,A,A),k2_enumset1(A,A,A,A));41
4250;thm;k4_xboole_0-k1_enumset1;41
2350;thm;=(k5_xboole_0(k1_tarski(A),k1_tarski(A)),k2_tarski(A,A));41
2401;thm;k15_lattice3;41
3296;thm;=(k9_relat_1(k8_relat_1(A,A),A),k3_xboole_0(A,k9_relat_1(A,A)));41
16045;prm;m1_subset_1-k7_subset_1;40
11077;prm;v1_xboole_0-k2_xboole_0;40
13032;prm;m1_subset_1(A,k1_zfmisc_1(k2_zfmisc_1(u1_struct_0(A),u1_struct_0(A))));40
18509;prm;=-k3_tmap_1;40
950;thm;r2_hidden-k13_lattice3;40
11944;prm;=(A,k2_tsep_1(A,A,A));40
306;thm;k2_partfun1-k4_subset_1;40
16717;prm;r1_tarski-k4_subset_1;40
4653;thm;k6_relat_1-k3_relat_1;40
7450;thm;v5_relat_1-k1_xboole_0;40
382;thm;k10_relat_1-k2_relat_1;39
563;thm;v1_funct_1-k1_xboole_0;39
689;thm;v2_pre_topc(k1_tex_2(A,A));39
12638;prm;k2_wellord1(k2_wellord1(A,A),A);39
4979;thm;=(k3_relat_1(k1_tarski(k4_tarski(A,A))),k2_tarski(A,A));39
8315;thm;=(k2_xboole_0(A,k3_xboole_0(A,A)),k3_xboole_0(k2_xboole_0(A,A),A));39
6880;thm;r2_hidden(A,k2_zfmisc_1(A,k2_tarski(A,A)));39
7172;thm;=(k4_xboole_0(k1_tarski(A),k1_tarski(A)),k1_xboole_0);39
10210;thm;=(k3_lattices(A,k7_lattices(A,A),A),k6_lattices(A));39
5741;thm;=(k6_enumset1(A,A,A,A,A,A,A,A),k2_tarski(A,A));39
9318;thm;=(k4_subset_1(A,A,k3_subset_1(A,A)),k2_subset_1(A));39
14042;prm;k3_funct_2(u1_struct_0(A),u1_struct_0(A),A,A);38
13358;prm;r1_tarski(A,k10_relat_1(A,A));38
13182;prm;v5_waybel_6(A,A);38
13879;prm;k6_relset_1;38
11326;prm;k2_yellow_1-V;38
10028;thm;k4_xboole_0(k3_xboole_0(A,A),k3_xboole_0(A,A));38
10865;prm;=(k2_xboole_0(k1_tarski(A),A),k1_xboole_0);38
16397;prm;k7_subset_1(u1_struct_0(A),k2_struct_0(A),A);38
12987;prm;=(k2_zfmisc_1(A,k3_xboole_0(A,A)),k3_xboole_0(k2_zfmisc_1(A,A),k2_zfmisc_1(A,A)));38
7566;thm;=(k7_relat_1(A,k1_relat_1(A)),A);38
10706;prm;v3_yellow_0;37
14421;prm;=(k4_lattices(A,k4_lattices(A,k3_lattices(A,A,A),k3_lattices(A,A,A)),k3_lattices(A,A,A)),k3_lattices(A,k3_lattices(A,k4_lattices(A,A,A),k4_lattices(A,A,A)),k4_lattices(A,A,A)));37
13634;prm;k3_xboole_0-k4_xboole_0;37
20367;prm;=(A,k4_tarski(k1_mcart_1(A),k2_mcart_1(A)));37
16425;prm;=(k5_xboole_0(A,A),k2_xboole_0(k4_xboole_0(A,A),k4_xboole_0(A,A)));37
6581;thm;r1_tmap_1-k1_partfun1;37
9823;thm;v1_subset_1(k6_domain_1(u1_struct_0(A),A),u1_struct_0(A));37
11136;prm;v1_relat_1-k1_wellord2;36
12876;prm;=(k3_tarski(k2_tarski(A,A)),k2_xboole_0(A,A));36
8367;thm;r1_tarski(A,k2_zfmisc_1(k1_relat_1(A),k2_relat_1(A)));36
12017;prm;=(k1_zfmisc_1(k1_xboole_0),k1_tarski(k1_xboole_0));36
15306;prm;r1_tarski(k3_tarski(A),k3_tarski(A));36
332;thm;r1_tarski(k1_tarski(A),k1_zfmisc_1(A));36
15130;prm;r1_relset_1;36
4630;thm;r1_tarski(k6_subset_1(k1_relat_1(A),k1_relat_1(A)),k1_relat_1(k6_subset_1(A,A)));36
19235;prm;=(k1_relat_1(k7_relat_1(A,A)),A);36
13583;prm;=(k4_zfmisc_1(A,A,A,A),k1_xboole_0);35
16856;prm;=(k9_subset_1(A,A,A),k3_xboole_0(A,A));35
4590;thm;k5_relat_1(A,k2_funct_1(A));35
13065;prm;v2_struct_0(k1_tex_2(A,A));35
926;thm;k2_xboole_0-k2_zfmisc_1;35
18369;prm;r1_tarski(k10_relat_1(A,A),k1_relat_1(A));35
1599;thm;r4_relat_2(A,A);35
10959;prm;v1_wellord1-V;35
7128;thm;=(k3_subset_1(A,A),k3_subset_1(A,A));35
12978;prm;k4_tarski-k1_mcart_1;35
8369;thm;=-k6_partfun1;35
3290;thm;r2_waybel_7-k1_yellow19;34
15278;prm;=(k1_struct_0(A),k1_xboole_0);34
15230;prm;m1_subset_1(k1_lattices(A,A,A),u1_struct_0(A));34
15971;prm;=-k5_waybel_0;34
3190;thm;k2_xboole_0-k2_relat_1;34
193;thm;r1_tarski(k2_relat_1(k5_relat_1(A,A)),k2_relat_1(A));34
5736;thm;r2_hidden(A,k1_relat_1(k5_relat_1(A,k6_relat_1(A))));34
6367;thm;=(k5_relat_1(k6_relat_1(A),k6_relat_1(A)),k6_relat_1(k3_xboole_0(A,A)));34
867;thm;=(k1_relat_1(A),k2_relat_1(A));34
11939;prm;=(k7_relat_1(k7_relat_1(A,A),A),k7_relat_1(A,A));34
4953;thm;k2_orders_2-k1_struct_0;34
2685;thm;k8_funct_2;34
3827;thm;v2_tex_2-k4_subset_1;33
11828;prm;k2_pre_topc(A,k3_subset_1(u1_struct_0(A),A));33
11382;prm;v2_funct_1-k5_relat_1;33
11957;prm;=(k1_relset_1(A,A,k3_relset_1(A,A,A)),k2_relset_1(A,A,A));33
10905;prm;=(k5_relset_1(A,A,A,A),k7_relat_1(A,A));33
12364;prm;m1_subset_1-k3_waybel_0;33
4140;thm;=(g1_pre_topc(u1_struct_0(A),u1_pre_topc(A)),k6_tmap_1(A,A));33
7503;thm;r1_lattice3-k2_xboole_0;33
4562;thm;r1_tarski(k10_relat_1(A,k1_tarski(A)),k1_tarski(A));33
11189;prm;r8_relat_2-V;33
13252;prm;v1_funct_2-k2_tops_2;33
18950;prm;=-k1_subset_1;33
4316;thm;=(k3_xboole_0(k2_tarski(A,A),A),k2_tarski(A,A));33
13760;prm;=(k9_relat_1(A,A),k1_xboole_0);33
2845;thm;=(A,k3_relat_1(A));33
3907;thm;=(k9_subset_1(u1_struct_0(A),A,k2_pre_topc(A,A)),A);33
14287;prm;r8_relat_2(A,A);33
2037;thm;r1_tarski-k5_setfam_1;32
14325;prm;=(k2_pre_topc(A,A),k4_subset_1(u1_struct_0(A),A,k2_tops_1(A,A)));32
11852;prm;k4_subset_1(A,A,k3_subset_1(A,A));32
11514;prm;k2_zfmisc_1(u1_struct_0(k1_tsep_1(A,A,A)),u1_struct_0(A));32
15901;prm;=(k9_relat_1(A,k1_relat_1(A)),k2_relat_1(A));32
3291;thm;v2_wellord1-k2_wellord1;32
17357;prm;=-k6_waybel_0;32
2633;thm;v4_pre_topc(k7_relset_1(u1_struct_0(A),u1_struct_0(A),A,A),A);32
6941;thm;k1_funct_1-k7_relat_1;32
68;thm;r1_xboole_0-k10_relat_1;32
14122;prm;=-k2_subset_1;32
1771;thm;=(k6_subset_1(k1_ordinal1(A),k1_tarski(A)),A);32
122;thm;k3_tarski-k4_orders_2;32
3246;thm;=(k4_xboole_0(A,k2_xboole_0(A,A)),k3_xboole_0(k4_xboole_0(A,A),k4_xboole_0(A,A)));32
15449;prm;k4_filter_0(A,A,A);31
17691;prm;v5_relat_1-k1_xboole_0;31
11013;prm;=-k16_lattice3;31
13052;prm;v1_finset_1-k3_xboole_0;31
10126;thm;=(A,k4_tarski(k1_mcart_1(A),k2_mcart_1(A)));31
17614;prm;=(k1_yellow_0(A,A),k1_yellow_0(A,A));31
14832;prm;=(k4_enumset1(A,A,A,A,A,A),k3_enumset1(A,A,A,A,A));31
1747;thm;k3_struct_0-V;31
5868;thm;v1_pre_topc-V;31
8111;thm;m1_subset_1(k6_relat_1(A),k1_zfmisc_1(k2_zfmisc_1(A,A)));31
19875;prm;=-k2_orders_2;31
14163;prm;v1_funct_2-k1_tarski;31
14497;prm;r2_hidden(A,k1_relat_1(k5_relat_1(A,A)));31
5891;thm;=(k3_enumset1(A,A,A,A,A),k1_tarski(A));31
1486;thm;k2_relset_1-k4_relset_1;31
18172;prm;=(k3_lattices(A,A,A),k1_lattices(A,A,A));31
19803;prm;m1_subset_1-k9_subset_1;31
397;thm;r3_orders_1-V;30
14;thm;k4_relat_1(k1_xboole_0);30
17126;prm;k7_filter_0(A,A,A);30
16530;prm;=(A,k7_mcart_1(A,A,A,A));30
15517;prm;r1_tarski(k1_relat_1(k7_relat_1(A,A)),A);30
14905;prm;=(k1_relat_1(A),k1_relat_1(A));30
10425;prm;k2_pre_topc-k6_domain_1;30
49;thm;u1_struct_0-k7_lattice3;30
403;thm;r2_wellord1-k3_relat_1;30
2093;thm;r1_tarski(k2_xboole_0(k1_zfmisc_1(k4_xboole_0(A,A)),k1_zfmisc_1(k4_xboole_0(A,A))),k1_zfmisc_1(k5_xboole_0(A,A)));30
19592;prm;r2_hidden-k5_relat_1;30
11914;prm;r2_lattice3(A,k1_xboole_0,A);30
9479;thm;r1_tarski(k6_subset_1(k10_relat_1(A,A),k10_relat_1(A,A)),k10_relat_1(A,k6_subset_1(A,A)));30
5712;thm;k2_zfmisc_1(k2_tarski(A,A),A);30
10381;prm;r2_hidden(A,k1_funct_2(A,A));29
12435;prm;r7_relat_2;29
16179;prm;v1_funct_1(k7_relat_1(A,A));29
609;thm;r1_waybel_0-k2_relset_1;29
10256;prm;m3_yellow_6;29
792;thm;v1_tops_1(k3_subset_1(u1_struct_0(A),A),A);29
16469;prm;k2_xboole_0(k1_tarski(A),k5_enumset1(A,A,A,A,A,A,A));29
786;thm;=(k1_relset_1(A,A,A),k1_xboole_0);29
20280;prm;r1_tarski(k9_relat_1(A,A),k2_relat_1(A));29
3062;thm;r1_tarski(k2_xboole_0(k3_xboole_0(A,A),k3_xboole_0(A,A)),k2_xboole_0(A,A));29
1576;thm;k4_waybel_9-V;29
529;thm;=(k5_enumset1(A,A,A,A,A,A,A),k2_xboole_0(k2_tarski(A,A),k3_enumset1(A,A,A,A,A)));29
7269;thm;v1_tops_2(k4_subset_1(k1_zfmisc_1(u1_struct_0(A)),A,A),A);29
4891;thm;=(k3_yellow_0(k3_yellow_1(A)),k1_xboole_0);29
16382;prm;k4_subset_1-k2_tops_1;29
651;thm;v3_ordinal1-k1_relat_1;29
4731;thm;k2_xboole_0(k1_tarski(A),k1_enumset1(A,A,A));29
8218;thm;r1_tsep_1(k2_tsep_1(A,A,A),k1_tsep_1(A,A,A));29
19196;prm;r1_relat_2-V;29
2767;thm;v2_compts_1-k9_subset_1;29
13112;prm;u1_struct_0(k1_tsep_1(A,A,A));28
18698;prm;=(u1_struct_0(k1_pre_topc(A,A)),A);28
16516;prm;k4_waybel_1;28
13077;prm;k3_xboole_0(k2_xboole_0(A,A),A);28
11483;prm;v3_lattices;28
3335;thm;=(k3_xboole_0(k1_tarski(A),k1_tarski(A)),k1_tarski(A));28
1388;thm;=(k5_enumset1(A,A,A,A,A,A,A),k1_tarski(A));28
4779;thm;k1_tops_1(A,k1_struct_0(A));28
3134;thm;=(k2_pre_topc(A,k9_subset_1(u1_struct_0(A),A,A)),k9_subset_1(u1_struct_0(A),k2_pre_topc(A,A),k2_pre_topc(A,A)));28
139;thm;k4_lattices-k5_lattices;28
12445;prm;=(k3_enumset1(A,A,A,A,A),k2_tarski(A,A));28
652;thm;=-k5_tmap_1;28
5474;thm;=(u1_struct_0(A),u1_struct_0(k7_lattice3(A)));28
3575;thm;r2_hidden(k7_mcart_1(A,A,A,A),A);28
13146;prm;r2_funct_2(u1_struct_0(A),u1_struct_0(A),k3_tmap_1(A,A,A,A,A),A);28
5356;thm;r1_tarski(k7_subset_1(u1_struct_0(A),k2_pre_topc(A,A),k2_pre_topc(A,A)),k2_pre_topc(A,k7_subset_1(u1_struct_0(A),A,A)));28
10762;prm;k7_subset_1(u1_struct_0(A),A,k1_tops_1(A,A));27
15159;prm;r2_funct_2(u1_struct_0(A),u1_struct_0(A),k3_tmap_1(A,A,A,A,A),k2_tmap_1(A,A,A,A));27
13490;prm;k7_subset_1-k2_subset_1;27
14284;prm;u1_struct_0(k9_yellow_6(A,A));27
2290;thm;=-k8_tmap_1;27
11695;prm;v1_funct_1(k6_relat_1(A));27
10316;prm;=(A,k1_funct_2(A,A));27
15689;prm;m1_subset_1(k6_relset_1(A,A,A,A),k1_zfmisc_1(k2_zfmisc_1(A,A)));27
15953;prm;k2_zfmisc_1(k2_tarski(A,A),A);27
10337;prm;k6_subset_1(k7_relat_1(A,A),k7_relat_1(A,A));27
7630;thm;k3_xboole_0(k1_tarski(A),k2_tarski(A,A));27
5577;thm;r2_hidden-k1_wellord1;27
494;thm;r1_tarski(k2_pre_topc(A,k9_subset_1(u1_struct_0(A),A,A)),k9_subset_1(u1_struct_0(A),k2_pre_topc(A,A),k2_pre_topc(A,A)));27
1391;thm;r1_xboole_0-k1_setfam_1;27
14275;prm;k2_relat_1(k4_relat_1(A));27
15783;prm;r1_relat_2(A,A);27
13936;prm;k2_relset_1-u1_struct_0;27
4201;thm;k9_relat_1(k1_xboole_0,A);27
19213;prm;=(k4_xboole_0(k1_tarski(A),k1_tarski(A)),k1_tarski(A));27
2615;thm;=(k10_relat_1(A,A),k10_relat_1(A,k3_xboole_0(k2_relat_1(A),A)));26
7033;thm;r2_hidden(A,k2_pre_topc(A,A));26
4134;thm;=(k10_relat_1(A,k3_xboole_0(A,A)),k3_xboole_0(k10_relat_1(A,A),k10_relat_1(A,A)));26
12576;prm;r2_hidden(k2_yellow_0(A,A),u1_struct_0(A));26
11647;prm;k3_yellow19(A,A,A);26
3623;thm;r2_hidden(k3_funct_2(A,A,A,A),k2_relset_1(A,A,A));26
15738;prm;k2_xboole_0(k1_tarski(A),k2_enumset1(A,A,A,A));26
13759;prm;k3_xboole_0(k1_tarski(A),A);26
16360;prm;r1_xboole_0(A,k3_xboole_0(A,A));26
4319;thm;=(k6_waybel_0(A,A),k6_waybel_0(A,A));26
16184;prm;r2_funct_2-k2_tmap_1;26
15209;prm;k3_xboole_0(A,k2_zfmisc_1(k1_relat_1(A),A));26
1423;thm;k5_relat_1(A,k8_relat_1(A,A));26
514;thm;m1_subset_1(k10_tmap_1(A,A,A,A,A,A),k1_zfmisc_1(k2_zfmisc_1(u1_struct_0(k1_tsep_1(A,A,A)),u1_struct_0(A))));25
1372;thm;k9_relat_1(A,k3_xboole_0(k1_relat_1(A),A));25
19947;prm;=(k3_lattices(A,A,A),k3_lattices(A,A,A));25
5869;thm;r1_tarski(k1_relat_1(k5_relat_1(A,A)),k1_relat_1(A));25
13075;prm;=(k10_relat_1(A,k1_xboole_0),k1_xboole_0);25
13088;prm;m1_subset_1-k3_lattices;25
1178;thm;=(k20_mcart_1(k4_tarski(A,k4_tarski(A,A))),A);25
13481;prm;k2_mcart_1(k1_mcart_1(A));25
13601;prm;u1_struct_0-k6_tmap_1;25
535;thm;=(k8_relat_1(A,A),k5_relat_1(A,k6_relat_1(A)));25
3518;thm;k3_xboole_0(k1_tarski(A),A);25
10373;prm;v1_relat_1(k2_xboole_0(A,A));25
6228;thm;k2_xboole_0(k1_tarski(A),k5_enumset1(A,A,A,A,A,A,A));25
13829;prm;k9_relat_1(A,k10_relat_1(A,A));25
10701;prm;v3_filter_0(A);24
3776;thm;r1_tarski(A,k2_relset_1(A,A,A));24
17070;prm;=(A,k1_tarski(k4_tarski(A,A)));24
4136;thm;r2_hidden(A,k2_zfmisc_1(k2_tarski(A,A),A));24
3027;thm;k4_lattices(A,k6_lattices(A),A);24
335;thm;r1_yellow_0(A,k6_domain_1(u1_struct_0(A),A));24
15004;prm;=(k5_setfam_1(A,A),A);24
4748;thm;k3_xboole_0-k2_relat_1;24
11111;prm;m1_subset_1-k1_orders_2;24
2298;thm;r2_hidden-k12_lattice3;24
4869;thm;=(k3_mcart_1(A,A,A),k3_mcart_1(A,A,A));24
1802;thm;k2_relat_1-k6_relat_1;24
1945;thm;k2_tarski-k1_xboole_0;24
2078;thm;v2_relat_1-V;24
19400;prm;=(A,k5_partfun1(A,A,A));24
17386;prm;v1_compts_1-V;24
20050;prm;=(k1_funct_1(A,A),k1_funct_1(A,k1_funct_1(A,A)));23
4052;thm;r2_yellow_0(A,k1_xboole_0);23
10999;prm;k2_tsep_1(A,A,k1_tsep_1(A,A,A));23
3887;thm;=(k11_yellow_6(A,A),k4_yellow_6(A,A));23
1082;thm;r2_hidden(k1_yellow_0(A,A),u1_struct_0(A));23
11743;prm;k1_mcart_1(k1_mcart_1(A));23
10797;prm;v13_waybel_0(A,k3_yellow_1(A));23
10554;prm;k8_relset_1-u1_struct_0;23
1037;thm;=(k4_enumset1(A,A,A,A,A,A),k2_xboole_0(k2_tarski(A,A),k2_enumset1(A,A,A,A)));23
13440;prm;v6_tops_1;23
16331;prm;=(k2_xboole_0(k1_tarski(A),k1_tarski(A)),k1_tarski(A));23
19552;prm;k2_zfmisc_1(A,k2_tarski(A,A));23
