f_number;thm_prm;feature;importance
16837;prm;=(k4_enumset1(A,A,A,A,A,A),k2_xboole_0(k3_enumset1(A,A,A,A,A),k1_tarski(A)));0.0780235441860465
3097;thm;r1_tarski(k1_tarski(A),A);0.07799606795767194
12060;prm;k1_yellow_0(A,A);0.07797020997637816
10776;prm;=(k8_relat_1(A,A),k5_relat_1(A,k6_relat_1(A)));0.0779235695419847
6894;thm;r4_wellord1(A,k1_wellord2(A));0.07783863571428572
1388;thm;=(k5_enumset1(A,A,A,A,A,A,A),k1_tarski(A));0.0776391392857143
20100;prm;k7_subset_1(u1_struct_0(A),k2_pre_topc(A,A),A);0.0774491
18212;prm;r2_hidden-k3_xboole_0;0.07743879285714288
7398;thm;g1_orders_2;0.07735920545243613
11943;prm;=(k2_relat_1(A),k2_relat_1(A));0.0772924
17267;prm;m1_subset_1-u1_struct_0;0.07717021838616721
3184;thm;r2_hidden(A,k2_zfmisc_1(A,A));0.07712308238805965
12635;prm;=(k2_pre_topc(A,A),k2_pre_topc(A,k9_subset_1(u1_struct_0(A),A,A)));0.07702716666666669
2904;thm;k1_tarski(k4_tarski(A,A));0.07689904319999998
16477;prm;=-k2_lattices;0.076888146877451
7450;thm;v5_relat_1-k1_xboole_0;0.07687277249999998
5851;thm;r1_tarski-k2_tarski;0.0766764606547315
2495;thm;m1_orders_2;0.07665469691961403
6631;thm;r1_tarski-k1_tarski;0.07657733540342306
14028;prm;=(A,k7_relat_1(A,A));0.0765754577401747
313;thm;k8_relset_1-u1_struct_0;0.07648852414319371
20136;prm;=(k2_relat_1(A),k1_xboole_0);0.0763819666544117
12032;prm;v7_struct_0(A);0.07630198348314607
17271;prm;v2_tops_2(A,A);0.07627269601025641
13956;prm;=(k5_enumset1(A,A,A,A,A,A,A),k4_enumset1(A,A,A,A,A,A));0.07625112714285719
13091;prm;v11_lattices;0.07620032835758682
19479;prm;k4_relat_1;0.07609687704424777
1631;thm;r1_tarski(k2_pre_topc(A,A),A);0.07602743615384616
10943;prm;r1_lattice3;0.07594296101185037
20410;prm;=(k2_relat_1(A),k1_relat_1(A));0.07593032499999999
3823;thm;r1_tarski(k3_xboole_0(A,A),A);0.07592893828885132
3961;thm;r1_tarski(k10_relat_1(A,A),A);0.07588662138817479
16800;prm;r1_xboole_0(A,k4_xboole_0(A,A));0.07583084852320675
18095;prm;=(k7_relat_1(A,A),k5_relat_1(k6_relat_1(A),A));0.07572137869565214
7250;thm;=-k5_xboole_0;0.07568535893269232
17602;prm;r1_tarski(k1_tarski(A),k2_tarski(A,A));0.07566732632653064
8188;thm;k2_zfmisc_1(k1_tarski(A),A);0.07551884211538475
10715;prm;v13_lattices;0.07536508967096767
15747;prm;=(k8_relat_1(A,A),A);0.07530529546845875
6047;thm;=(k2_xboole_0(k1_tarski(A),A),A);0.0752038871270718
2737;thm;k4_tarski-k1_mcart_1;0.07513415164179105
12411;prm;r1_tarski(k3_subset_1(A,A),A);0.07503330263309346
13459;prm;k10_lattice3;0.07502377627516779
566;thm;k4_xboole_0(A,k1_tarski(A));0.07499931897938153
2850;thm;v11_lattices;0.07495898835922324
0;thm;=(A,k1_subset_1(A));0.074929450525
5517;thm;=(k1_funct_1(k2_funct_1(A),k1_funct_1(A,A)),A);0.0747732
9097;thm;k4_xboole_0-k2_tarski;0.07476649463215261
4998;thm;k3_relat_1-k1_tarski;0.07463961111111111
15444;prm;k1_tsep_1;0.07456453125629636
223;thm;k2_relat_1(k8_relat_1(A,A));0.07455223779220789
1798;thm;r2_hidden(A,k5_xboole_0(A,A));0.0745339614285714
1693;thm;k3_tarski;0.07436663990640385
4585;thm;r1_funct_2(A,A,A,A,A,A);0.07434967914285713
275;thm;k1_partfun1(u1_struct_0(A),u1_struct_0(A),u1_struct_0(A),u1_struct_0(A),A,A);0.07425377874999999
2125;thm;r1_waybel_0-u1_struct_0;0.07422060999999998
14163;prm;v1_funct_2-k1_tarski;0.07420412903225804
11457;prm;v15_lattices(A);0.07399163167907923
6623;thm;=(A,k6_mcart_1(A,A,A,A));0.07388161985714281
16722;prm;=-k2_tops_1;0.0738594262486486
11930;prm;r1_tarski(k9_relat_1(A,A),k9_relat_1(A,A));0.07378115468749995
16297;prm;k2_partfun1(A,A,A,A);0.07351781937700531
2594;thm;k3_xboole_0(k3_relat_1(A),k3_relat_1(A));0.07351349024390243
7624;thm;k13_lattice3(A,A,A);0.07348746590880735
1943;thm;k2_xboole_0(k6_enumset1(A,A,A,A,A,A,A,A),k1_tarski(A));0.0731833463333333
3360;thm;u1_struct_0-k6_tmap_1;0.07317271719512203
15015;prm;r1_xboole_0(k1_tarski(A),k1_tarski(A));0.07315360833333334
6771;thm;r1_tarski(k2_tarski(A,A),k1_tarski(A));0.07304976324742267
7114;thm;=-k13_lattice3;0.07298075336445779
14133;prm;k3_yellow_1;0.07296761995131092
672;thm;v1_funct_1-k3_tmap_1;0.07295894613402061
6055;thm;k1_zfmisc_1(u1_struct_0(g1_pre_topc(u1_struct_0(A),u1_pre_topc(A))));0.07291871273504279
8559;thm;v1_tops_1-k9_subset_1;0.07287706153846153
3822;thm;=(A,k2_pre_topc(A,A));0.07283635548076925
9209;thm;r1_tarski(k2_tarski(A,A),A);0.07282492255230125
5371;thm;v1_subset_1;0.072817157375
11163;prm;k2_orders_2(A,A);0.0727741433603239
3393;thm;k3_xboole_0-k4_xboole_0;0.07276450376445402
922;thm;k2_orders_2(A,A);0.07275274884984025
11505;prm;m1_subset_1-k2_relset_1;0.07267678205607472
15909;prm;v3_funct_2(A,A,A);0.07246269384615384
5967;thm;=-k6_lattices;0.07230575512396688
14355;prm;k10_yellow_6;0.07212123936170213
12267;prm;k1_pre_topc;0.07207089295454548
7806;thm;r2_hidden-k1_funct_1;0.07205268708121829
16895;prm;=(k1_relat_1(A),k1_tarski(A));0.0720199
5784;thm;=-k2_funct_1;0.07201343971139706
12167;prm;k2_xboole_0(k1_enumset1(A,A,A),k1_tarski(A));0.07198037363636368
11918;prm;k6_relat_1;0.07185011112743483
17584;prm;k3_xboole_0(A,u1_struct_0(A));0.0718326742622951
12226;prm;k4_xboole_0(A,k2_xboole_0(A,A));0.0718308133676977
6424;thm;k1_mcart_1-V;0.07179730170701222
8669;thm;r1_tarski(k9_relat_1(k8_relat_1(A,A),A),k9_relat_1(A,A));0.07170493829787236
12414;prm;=(A,k1_setfam_1(A));0.07162774545105487
12045;prm;k9_tmap_1(A,A);0.0715369
7280;thm;=(k3_xboole_0(A,k2_xboole_0(A,A)),A);0.0715203844134078
7524;thm;r1_tarski(A,k1_tarski(A));0.07141796935483881
18851;prm;r1_tarski-k3_tarski;0.07141190120165754
1265;thm;k2_xboole_0(k8_relat_1(A,A),k8_relat_1(A,A));0.07138904545454546
3793;thm;r4_wellord1-V;0.07138867336007138
3927;thm;v3_setfam_1-V;0.07134158951456311
4988;thm;r1_tarski-k7_relset_1;0.07129083163972284
11292;prm;r2_relset_1-V;0.07125309420401313
532;thm;k7_relat_1-k2_xboole_0;0.07124623500000003
14252;prm;k12_lattice3-V;0.07124015554385955
3640;thm;k2_zfmisc_1(k2_zfmisc_1(A,A),A);0.07123053574999998
2447;thm;k7_relat_1(A,k3_xboole_0(A,A));0.07114802072427982
15399;prm;m1_subset_1-k6_subset_1;0.07113326216666666
20010;prm;=(k2_tarski(A,A),k1_tarski(A));0.07110707549190529
16276;prm;r1_tarski-k1_zfmisc_1;0.0710684719713262
16045;prm;m1_subset_1-k7_subset_1;0.07103175250000002
14841;prm;k4_xboole_0(k2_xboole_0(A,A),A);0.0709528115815085
15262;prm;k9_subset_1-V;0.07089927081743876
12043;prm;k2_relat_1-k6_relat_1;0.07078598970588237
14852;prm;k3_xboole_0(A,k1_tarski(A));0.07070281781481481
1862;thm;k3_zfmisc_1(k2_tarski(A,A),k2_tarski(A,A),k1_tarski(A));0.07056932203124998
14275;prm;k2_relat_1(k4_relat_1(A));0.07056783703703705
11487;prm;k4_xboole_0-k1_xboole_0;0.07043961500000015
1584;thm;k2_relset_1-V;0.07041750829959507
15765;prm;=(k2_mcart_1(A),A);0.07038111814479642
20147;prm;m1_subset_1(u1_struct_0(A),k1_zfmisc_1(u1_struct_0(A)));0.0703800037162162
16727;prm;k5_relat_1(A,A);0.07027831
7231;thm;k8_relset_1-k6_domain_1;0.07025368571428571
8092;thm;m1_pre_topc(A,k1_tsep_1(A,A,A));0.07017718775161293
15799;prm;k3_xboole_0(A,k2_zfmisc_1(k1_relat_1(A),k2_relat_1(A)));0.07017681833333334
17564;prm;k6_subset_1-V;0.07014526055900619
16184;prm;r2_funct_2-k2_tmap_1;0.07013746923076923
11037;prm;r1_tarski(A,k2_tarski(A,A));0.07003006031531527
12424;prm;=(k5_xboole_0(A,A),k4_xboole_0(k2_xboole_0(A,A),k3_xboole_0(A,A)));0.0699622
4773;thm;k2_zfmisc_1-k1_tarski;0.06991790155932205
18978;prm;=(k2_xboole_0(A,k3_xboole_0(A,A)),A);0.06983228008849555
7909;thm;=-k4_lattices;0.06981053064848054
17709;prm;r1_tarski(k3_tarski(A),A);0.06978984896551725
10807;prm;k4_xboole_0(A,k1_tarski(A));0.0697220222380952
3575;thm;r2_hidden(k7_mcart_1(A,A,A,A),A);0.069706175
5997;thm;r1_tarski(k5_relat_1(A,k8_relat_1(A,A)),k5_relat_1(A,A));0.06955384739130435
3520;thm;=-k2_zfmisc_1;0.06952338368364616
950;thm;r2_hidden-k13_lattice3;0.069435215
6559;thm;r1_xboole_0(A,k4_xboole_0(A,A));0.06942077508796304
6306;thm;=(k10_relat_1(A,k1_tarski(A)),k1_xboole_0);0.06917712799999999
2548;thm;v7_waybel_0-V;0.06900925230155039
15906;prm;r1_xboole_0(k4_xboole_0(A,A),A);0.06889966627619039
5242;thm;=(k4_xboole_0(k2_xboole_0(A,k1_tarski(A)),k1_tarski(A)),A);0.06885057027972029
10537;prm;r4_wellord1(A,A);0.06881041440619617
2881;thm;m1_subset_1(A,k1_zfmisc_1(k2_zfmisc_1(A,k1_tarski(A))));0.06870292571428568
6747;thm;=(A,k4_zfmisc_1(A,A,A,A));0.06870222140070929
15208;prm;r1_tarski(u1_struct_0(A),u1_struct_0(A));0.06870130338662131
2062;thm;=(k6_mcart_1(A,A,A,A),A);0.0686901590351018
1318;thm;k7_relat_1-k6_subset_1;0.06868686857894726
200;thm;k4_waybel_0-V;0.0686493749696312
13993;prm;=(k2_enumset1(A,A,A,A),k1_enumset1(A,A,A));0.06859811587628871
851;thm;k4_subset_1(u1_struct_0(A),k1_tops_1(A,A),k1_tops_1(A,A));0.06851769658671601
1742;thm;k6_relat_1(k1_relat_1(A));0.06842806851624547
7001;thm;=(k2_xboole_0(A,A),k2_xboole_0(A,A));0.06842341498072692
16352;prm;r1_tarski(k2_pre_topc(A,A),k2_pre_topc(A,A));0.06840262663438257
11978;prm;k2_tops_2-V;0.06826212142857144
18215;prm;r1_tarski(A,k2_pre_topc(A,A));0.06824824727402132
11806;prm;=(A,k2_zfmisc_1(A,A));0.06818207782344822
4803;thm;k3_xboole_0(k3_xboole_0(A,A),A);0.06807359163265303
1767;thm;r1_xboole_0-k1_relat_1;0.06800364174509806
5893;thm;r2_hidden-k5_partfun1;0.06797259024534888
1776;thm;=(k1_zfmisc_1(k1_xboole_0),k1_tarski(k1_xboole_0));0.0679048
19393;prm;=(k2_lattices(A,A,A),A);0.06788435707142862
3468;thm;r2_hidden(k4_tarski(A,A),k5_relat_1(k6_relat_1(A),A));0.06788000000000002
760;thm;v5_lattices(A);0.06787837218045113
15661;prm;=(A,k6_subset_1(A,A));0.06782144873949578
4617;thm;v1_subset_1-V;0.06768536525291834
17957;prm;=(k2_struct_0(A),A);0.06759857343065695
1969;thm;k2_enumset1-k3_mcart_1;0.06753963538524592
12520;prm;v5_pre_topc(k2_tmap_1(A,A,A,A),A,A);0.06738635084337355
2448;thm;k7_filter_0(A,A,k7_filter_0(A,A,A));0.06728044931366448
12118;prm;=(k3_zfmisc_1(A,A,A),k2_zfmisc_1(k2_zfmisc_1(A,A),A));0.06713926418136022
10318;prm;=(k4_xboole_0(k1_tarski(A),A),k1_xboole_0);0.06709487906249996
12789;prm;v7_waybel_0-V;0.06708165845744683
1230;thm;k3_funct_2-V;0.067072755729798
17141;prm;=(k2_tarski(A,A),k2_tarski(A,A));0.06704727527383605
13600;prm;r2_yellow_0(A,A);0.06699931275362331
14450;prm;v4_tex_2-V;0.06699608670281991
659;thm;r1_tarski(A,k4_xboole_0(A,A));0.06690579064357798
2814;thm;k6_lattices-V;0.06677114999604744
2976;thm;k3_subset_1-k6_setfam_1;0.06660349436708853
11944;prm;=(A,k2_tsep_1(A,A,A));0.06659902075
15753;prm;=-k3_mcart_1;0.06655386004901957
1144;thm;k7_mcart_1-V;0.0664676977401163
1043;thm;r1_xboole_0(k2_xboole_0(k2_xboole_0(A,A),A),A);0.06646548187500007
6096;thm;k1_funct_2(A,A);0.06644948912028728
2365;thm;m1_pre_topc-k2_tsep_1;0.06644047587281056
3612;thm;l3_lattices;0.06637820441326528
202;thm;k3_lattices-k7_lattices;0.06633920562962964
1733;thm;k2_yellow_0-V;0.06631410925737269
15592;prm;r1_tarski(k7_relat_1(A,A),A);0.06627125472027977
13504;prm;k2_xboole_0(k3_xboole_0(A,A),k4_xboole_0(A,A));0.06626232298850576
6481;thm;=-k2_tops_1;0.06619809409356725
8674;thm;r1_tmap_1-k3_tmap_1;0.06614293985348843
4937;thm;m1_pre_topc-g1_pre_topc;0.06611217051546392
6654;thm;=(k1_relat_1(A),k1_tarski(A));0.06606273209790209
9769;thm;=(k2_tarski(A,A),k1_tarski(A));0.06605635760000002
10893;prm;=-k5_tmap_1;0.06601960309210524
14048;prm;=-k6_subset_1;0.06600499263390674
3072;thm;v1_funct_2-k2_zfmisc_1;0.06599467913875602
13431;prm;k2_xboole_0-k2_relat_1;0.06597521736842106
12987;prm;=(k2_zfmisc_1(A,k3_xboole_0(A,A)),k3_xboole_0(k2_zfmisc_1(A,A),k2_zfmisc_1(A,A)));0.06591205684210527
2771;thm;k3_tmap_1(A,A,k1_tsep_1(A,A,A),A,A);0.06587909452919709
18;thm;k1_orders_2(A,k2_struct_0(A));0.06583190228646406
1565;thm;=(A,k2_zfmisc_1(A,A));0.06580899890714288
2961;thm;=(A,k4_lattices(A,A,A));0.06574028071470588
10334;prm;k1_orders_1-u1_struct_0;0.06547723485714284
1232;thm;k9_yellow_6-V;0.06541684103734438
259;thm;v1_partfun1(A,A);0.06541450706716424
8029;thm;r1_tarski(k5_xboole_0(A,A),A);0.06533169228758175
12257;prm;k2_xboole_0(k1_enumset1(A,A,A),k2_tarski(A,A));0.06531646207640747
1729;thm;k9_relat_1-k2_xboole_0;0.0652754462686567
12961;prm;v2_waybel_0(A,k3_yellow_1(A));0.06525218267241377
16452;prm;k2_partfun1-V;0.06519457403141363
518;thm;r1_tarski(k5_relat_1(A,A),k5_relat_1(A,A));0.06513055328679765
11327;prm;k3_subset_1(A,k3_subset_1(A,A));0.06512703759615387
20111;prm;=-k5_relat_1;0.06511601165789473
17340;prm;=-k6_mcart_1;0.06506635786561268
7716;thm;=(k2_struct_0(A),A);0.06501957692307693
10738;prm;r1_tarski-k1_setfam_1;0.06501871617886176
10273;prm;k5_setfam_1-V;0.0650176981496437
3447;thm;v1_compts_1(A);0.06499250370967738
10240;thm;r1_tarski(k3_xboole_0(A,A),k2_xboole_0(A,A));0.0649768
12788;prm;r1_setfam_1(A,A);0.06497298259192433
1698;thm;=(k7_relat_1(k7_relat_1(A,A),A),k7_relat_1(A,A));0.06496401079090909
15475;prm;g1_orders_2-u1_struct_0;0.06485890803564671
11246;prm;v2_struct_0(k2_tsep_1(A,A,A));0.06481801756097559
5;thm;=(k3_zfmisc_1(A,A,A),k3_zfmisc_1(A,A,A));0.06479781998178502
6773;thm;v1_tex_2-k1_tex_2;0.06479777040000002
4015;thm;=(k9_relat_1(A,A),k9_relat_1(A,A));0.06465670385964911
10612;prm;a_3_0_waybel_0-V;0.06465628182406581
2602;thm;m1_funct_2-k1_funct_2;0.06453210263157894
13364;prm;k7_relset_1-V;0.06442943506711403
558;thm;v3_pre_topc-g1_pre_topc;0.06436772340425534
17258;prm;=(k4_xboole_0(k2_tarski(A,A),A),k1_tarski(A));0.06435288322846447
830;thm;k2_zfmisc_1(k2_tarski(A,A),k2_tarski(A,A));0.06433373713178293
9611;thm;k3_yellow_0-V;0.06423288220779222
10737;prm;v6_relat_2(A);0.06422403351851852
2021;thm;r1_setfam_1(A,k1_xboole_0);0.06419257556150794
56;thm;r1_xboole_0(k3_subset_1(A,A),k3_subset_1(A,A));0.06418695148514851
5512;thm;=-k3_mcart_1;0.06408932700767259
3800;thm;k1_zfmisc_1(k3_xboole_0(A,A));0.06407816132450328
6586;thm;=-k7_lattices;0.06394688916245493
16025;prm;=-k2_funct_1;0.06392195106249995
18873;prm;r1_tarski-k1_xboole_0;0.06389765952449222
12693;prm;r1_tarski(A,k3_tarski(A));0.06387715570036087
7354;thm;r1_tarski-u1_struct_0;0.06382099563736264
7699;thm;r1_tarski(k4_xboole_0(A,A),k4_xboole_0(A,A));0.06371908472294369
14306;prm;k3_orders_2;0.06365923104011466
3787;thm;=(A,k7_relat_1(A,A));0.06363244158379887
4591;thm;=(k4_enumset1(A,A,A,A,A,A),k3_enumset1(A,A,A,A,A));0.06360041818181819
9318;thm;=(k4_subset_1(A,A,k3_subset_1(A,A)),k2_subset_1(A));0.06359923846153846
10671;prm;k2_zfmisc_1(A,k2_xboole_0(A,A));0.0634606874719101
1284;thm;r1_orders_2(k7_lattice3(A),k8_lattice3(A,A),k8_lattice3(A,A));0.06344903889285716
1205;thm;v13_waybel_0-V;0.06344436166666677
17765;prm;r1_tarski(A,k1_tarski(A));0.06334215259124082
3769;thm;=(A,k9_mcart_1(A,A,A,A,A));0.0631803875
710;thm;=(k3_xboole_0(A,A),k3_xboole_0(A,A));0.06312591045454542
95;thm;m1_subset_1(k5_relset_1(A,A,A,A),k1_zfmisc_1(k2_zfmisc_1(A,A)));0.06306001024083664
12059;prm;r2_relset_1(A,A,A,k6_partfun1(A));0.06303105175324679
7269;thm;v1_tops_2(k4_subset_1(k1_zfmisc_1(u1_struct_0(A)),A,A),A);0.06295451275862068
2136;thm;v2_wellord1-k1_wellord2;0.06293164301492545
2114;thm;r2_hidden-k2_yellow_0;0.0629177
2507;thm;=-k5_partfun1;0.06290173042682928
110;thm;k3_funct_2-k8_funct_2;0.06286996860444444
306;thm;k2_partfun1-k4_subset_1;0.062778823
1111;thm;r2_hidden-k3_relat_1;0.06276445953393667
2394;thm;=(k2_pre_topc(A,A),k2_pre_topc(A,k9_subset_1(u1_struct_0(A),A,A)));0.06272524042857144
18604;prm;=(k4_lattices(A,A,A),k5_lattices(A));0.06260001153846155
14880;prm;=(k2_yellow_0(A,A),k2_yellow_0(A,A));0.06225205
19877;prm;=(k2_tarski(A,A),k2_xboole_0(k1_tarski(A),k1_tarski(A)));0.06216457562211983
6415;thm;r1_tarski(A,k2_relat_1(A));0.062105994790461826
1429;thm;=(k3_funct_2(A,A,k8_funct_2(A,A,A,A,A),A),k1_funct_1(A,k3_funct_2(A,A,A,A)));0.06210344931111109
15650;prm;k6_enumset1(A,A,A,A,A,A,A,A);0.06210254916666659
15784;prm;k2_xboole_0(k3_xboole_0(A,A),k3_xboole_0(A,A));0.06210025911111114
1987;thm;k11_relat_1(A,A);0.0620470630235295
1410;thm;v1_tops_1-V;0.062012633819047654
441;thm;r1_tarski(k1_wellord1(A,A),k1_wellord1(A,A));0.06193950393939397
7922;thm;r1_xboole_0-k1_xboole_0;0.061902995081967206
3889;thm;=(k2_zfmisc_1(k2_xboole_0(A,A),k2_xboole_0(A,A)),k2_xboole_0(k2_xboole_0(k2_xboole_0(k2_zfmisc_1(A,A),k2_zfmisc_1(A,A)),k2_zfmisc_1(A,A)),k2_zfmisc_1(A,A)));0.0618136
16357;prm;=(g1_pre_topc(A,A),g1_pre_topc(A,A));0.061400517889667446
12560;prm;k1_relat_1-k7_relat_1;0.06137795808302807
16665;prm;k1_mcart_1-V;0.061332101800000004
6455;thm;r2_hidden-k2_relat_1;0.06127012145454539
5668;thm;v3_funct_2(A,A,A);0.06124905789915966
5964;thm;r1_tarski(A,k3_subset_1(A,A));0.0611766207852616
13405;prm;a_2_0_orders_2-V;0.06116865384615386
8875;thm;k2_pre_topc(A,k9_subset_1(u1_struct_0(A),A,A));0.06115852947150263
19918;prm;=-k6_enumset1;0.06101340650000001
1673;thm;r2_lattice3(A,k1_xboole_0,A);0.06098251562500001
8369;thm;=-k6_partfun1;0.06096416428571427
2397;thm;k2_wellord1(k2_wellord1(A,A),A);0.06094579756162921
15922;prm;=(A,k3_mcart_1(A,A,A));0.06092996180758012
17595;prm;r1_tarski-u1_struct_0;0.0608263473650387
6871;thm;=(A,k6_relat_1(A));0.06068714034313725
2880;thm;r1_setfam_1(A,k2_setfam_1(A,A));0.060656893220338993
5782;thm;v2_funct_1(k1_partfun1(A,A,A,A,A,A));0.06051441439908943
4770;thm;k9_relat_1(A,k3_xboole_0(A,k10_relat_1(A,A)));0.0604502675647668
3104;thm;=(k8_relat_1(A,k8_relat_1(A,A)),k8_relat_1(A,A));0.0604394911091797
14515;prm;v1_funct_2(A,u1_struct_0(A),u1_struct_0(A));0.06043838555555555
14826;prm;r1_funct_2(A,A,A,A,A,A);0.06042789150943398
10358;prm;=(k8_relset_1(A,A,A,A),A);0.060417843742033434
6383;thm;r2_hidden(A,k3_xboole_0(A,A));0.06033386494252875
8610;thm;r1_tarski-k3_tarski;0.060288537110609434
2141;thm;v2_waybel_0-V;0.0602691395708155
13462;prm;k4_xboole_0(A,k3_xboole_0(A,A));0.06020793263733331
311;thm;k1_setfam_1(A);0.06019826875255388
19267;prm;k1_funct_1-k5_relat_1;0.06012818450000001
10582;prm;k4_xboole_0(A,k1_xboole_0);0.06010031613636373
15044;prm;k3_xboole_0(k3_xboole_0(A,A),A);0.06006566242236029
10262;prm;v2_funct_1(k2_funct_1(A));0.06006128640225564
849;thm;=-k1_lattices;0.05989385021276595
214;thm;=(k4_xboole_0(k2_xboole_0(A,A),A),A);0.059695727504735265
17581;prm;v1_finset_1-k7_setfam_1;0.059637724999999996
10383;prm;k2_xboole_0-k1_relat_1;0.05955074595419848
17112;prm;=(A,k6_relat_1(A));0.059519972063492084
11934;prm;k3_tarski;0.0594933175717439
17224;prm;=(A,k10_lattice3(A,A,A));0.0594105169090908
5787;thm;=(k1_setfam_1(A),k1_xboole_0);0.05937842307692308
118;thm;r1_xboole_0(A,k1_relat_1(A));0.059331414571571345
674;thm;r1_tsep_1(k2_tsep_1(A,A,A),A);0.05928338065793826
8737;thm;=(k2_xboole_0(A,k3_xboole_0(A,A)),A);0.059237223975903634
3866;thm;k3_partfun1(A,A,A);0.05906565412601624
8615;thm;=(A,k4_enumset1(A,A,A,A,A,A));0.059053645333333335
10291;prm;v1_wellord1(A);0.05898234992857141
3215;thm;r1_tarski-k1_relset_1;0.058963050727272745
4968;thm;k3_xboole_0(A,k2_zfmisc_1(k1_relat_1(A),A));0.05889994
12146;prm;r1_tsep_1(A,A);0.05888627194657438
2661;thm;=(k2_enumset1(A,A,A,A),k2_enumset1(A,A,A,A));0.05888288564461538
12668;prm;l3_lattices-k7_filter_1;0.058855099999999994
419;thm;r1_xboole_0-k2_tarski;0.05865436305496828
20455;prm;k2_xboole_0-k2_enumset1;0.05862564940118574
3386;thm;r1_tarski(k8_relset_1(A,A,A,A),A);0.05860605471615719
1457;thm;=(k7_subset_1(A,A,A),k9_subset_1(A,A,k3_subset_1(A,A)));0.058551249864864825
10316;prm;=(A,k1_funct_2(A,A));0.058462988888888894
4190;thm;=(A,k5_mcart_1(A,A,A,A));0.05836708275862069
2307;thm;k10_relat_1(A,k1_xboole_0);0.05834591933333333
1926;thm;k2_xboole_0(k1_enumset1(A,A,A),k1_tarski(A));0.05826660344827591
1437;thm;k2_wellord1(A,A);0.05825813003009027
8914;thm;r2_relset_1(A,A,k1_partfun1(A,A,A,A,A,A),k6_partfun1(A));0.05825188194078954
14627;prm;v2_struct_0-k7_filter_1;0.05817773333333334
7146;thm;=(A,k2_relset_1(A,A,A));0.05809314072222222
5729;thm;=(u1_struct_0(A),A);0.057973114429999965
15102;prm;v3_ordinal1(k1_ordinal1(A));0.05794922376712326
4676;thm;k10_relat_1-k3_xboole_0;0.057907048214285696
2660;thm;k5_relat_1-k7_relat_1;0.05772676632176919
2498;thm;r1_setfam_1-k1_xboole_0;0.05769899470112785
14123;prm;=-k7_relset_1;0.05768245579850749
956;thm;m1_subset_1(k2_partfun1(A,A,A,A),k1_zfmisc_1(k2_zfmisc_1(A,A)));0.057664529009661875
1895;thm;v2_tops_1;0.057661433527131815
11212;prm;k4_lattice3(A,A);0.05763711333333333
2624;thm;=(k12_lattice3(A,A,k13_lattice3(A,A,A)),A);0.05745800208333337
321;thm;=(k4_relat_1(k6_subset_1(A,A)),k6_subset_1(k4_relat_1(A),k4_relat_1(A)));0.057316127777777774
4810;thm;v1_funct_1(k2_funct_1(A));0.057245111052631595
5929;thm;=(k3_zfmisc_1(A,A,A),k1_xboole_0);0.05719484864864865
14157;prm;v1_finset_1-V;0.0571670359538043
9909;thm;r1_tarski(k9_relat_1(A,k3_xboole_0(A,k10_relat_1(A,A))),k3_xboole_0(k9_relat_1(A,A),A));0.057087643499999986
5539;thm;r1_tarski(k2_xboole_0(A,A),k2_xboole_0(A,A));0.05707379823076922
5617;thm;k7_subset_1(u1_struct_0(A),A,A);0.05704138097560975
11800;prm;v12_waybel_0-V;0.0570358046095718
2037;thm;r1_tarski-k5_setfam_1;0.057032385937500006
20379;prm;=(k8_relset_1(A,A,A,A),k1_relset_1(A,A,A));0.0569729947368421
3398;thm;v1_waybel_0(A,A);0.05692550000000001
13074;prm;=(k4_xboole_0(A,k3_xboole_0(A,A)),k4_xboole_0(A,A));0.05690736424107139
4023;thm;r1_tarski-k2_relset_1;0.05689135048997769
5120;thm;k2_relset_1(u1_struct_0(A),u1_struct_0(A),u1_waybel_0(A,A));0.056858745409836056
4786;thm;r1_tarski(k2_relset_1(A,A,A),A);0.0566488134741784
12974;prm;k3_xboole_0(k2_xboole_0(A,A),k2_xboole_0(A,A));0.05656633
2069;thm;m1_subset_1(k1_tarski(A),k1_zfmisc_1(A));0.05656260950757579
10416;prm;v1_funct_2(A,k1_relat_1(A),k2_relat_1(A));0.056562266666666666
385;thm;k9_subset_1(u1_struct_0(A),k2_pre_topc(A,A),k2_pre_topc(A,A));0.05655405000621121
440;thm;k1_tarski-k1_funct_1;0.056549716007751966
3752;thm;=(k2_enumset1(A,A,A,A),k1_enumset1(A,A,A));0.056301324311926595
162;thm;r1_tarski(k1_setfam_1(A),A);0.05615019354355469
5741;thm;=(k6_enumset1(A,A,A,A,A,A,A,A),k2_tarski(A,A));0.05605562333333332
10493;prm;v2_funct_2-V;0.05604138892857145
17058;prm;r1_tarski-k2_zfmisc_1;0.05602851853137514
4516;thm;=-k8_relset_1;0.056026284186915874
16754;prm;=-k3_waybel_0;0.05599076950413222
7224;thm;r1_tarski(k2_xboole_0(k2_tarski(A,A),A),A);0.05596132928521125
3054;thm;r1_xboole_0(k2_relat_1(A),A);0.055878831148796486
11262;prm;=-k6_setfam_1;0.05579434832905065
3917;thm;k3_mcart_1(A,A,A);0.05571556011811018
1694;thm;m1_yellow_0-V;0.05569342042049927
3882;thm;=-k7_relset_1;0.05566897952380949
11157;prm;k3_xboole_0(k1_relat_1(A),A);0.055622330546703284
11681;prm;v1_relat_1(k7_relat_1(A,A));0.055581772553041024
5506;thm;=(k8_relat_1(A,A),A);0.05555981349404758
